ID_Psa,Meno_Psa,Hmotnost_Kg,Datum_Narodenia_Psa,Je_Stene_Boolean,ID_Rasy
42040,20421242,,,,
39343,20421727,,,,
35905,20422346,,,,
21581,20422372,,,,
41582,20422849,,,,
30636,20423223,,,,
15346,20423498,,,,
39914,20423630,,,,
6924,20424264,,,,
8212,20424356,,,,
21019,20424542,,,,
42296,20424757,,,,
35073,20425317,,,,
28058,20425390,,,,
22347,20425476,,,,
17181,20425581,,,,
7465,20426228,,,,
22779,20426785,,,,
8000,20426808,,,,
16653,20427056,,,,
41284,20427563,,,,
37749,20427603,,,,
32599,20427806,,,,
11958,20427979,,,,
39172,20428381,,,,
41212,20428527,,,,
42671,20428631,,,,
12671,20428780,,,,
26399,20428881,,,,
22211,20429258,,,,
20891,20429299,,,,
8771,20429777,,,,
38128,20430063,,,,
9051,20430493,,,,
22739,20430503,,,,
39312,20430936,,,,
35874,20431046,,,,
43292,20431055,,,,
42530,20431851,,,,
12881,20432027,,,,
23620,20432137,,,,
37638,20432643,,,,
7905,20432692,,,,
22304,20432959,,,,
26132,20433386,,,,
11904,20433613,,,,
35386,20434077,,,,
41123,20434392,,,,
31477,20435009,,,,
20699,20435232,,,,
10243,20435615,,,,
9827,20436535,,,,
17285,20436537,,,,
8522,20436848,,,,
33931,20436984,,,,
30048,20437219,,,,
36514,20437389,,,,
38876,20438166,,,,
8861,20438202,,,,
38096,20438791,,,,
20787,20438838,,,,
8096,20439247,,,,
38753,20439867,,,,
35799,20439885,,,,
42365,20440617,,,,
15202,20440697,,,,
32573,20441021,,,,
15616,20441442,,,,
12526,20441524,,,,
17833,20441667,,,,
7547,20442065,,,,
37682,20442983,,,,
38789,20443144,,,,
43328,20443151,,,,
33633,20444130,,,,
13289,20444741,,,,
37329,20445022,,,,
39050,20445176,,,,
17384,20445637,,,,
43119,20445955,,,,
25188,20446051,,,,
18026,20446111,,,,
30505,20446296,,,,
25921,20446327,,,,
34059,20446424,,,,
37561,20446970,,,,
18010,20447123,,,,
35433,20447675,,,,
26515,20448053,,,,
7830,20448588,,,,
20373,20449029,,,,
15611,20449038,,,,
31935,20450298,,,,
29516,20450428,,,,
14101,20450603,,,,
41171,20450633,,,,
36163,20450685,,,,
16367,20450704,,,,
17216,20450756,,,,
35857,20451230,,,,
21210,20451356,,,,
21375,20451432,,,,
10442,20451899,,,,
34069,20452499,,,,
15876,20452680,,,,
32071,20452950,,,,
20323,20453031,,,,
15904,20453050,,,,
23954,20453207,,,,
31077,20453271,,,,
17686,20453714,,,,
20743,20454202,,,,
19143,20454288,,,,
14765,20454382,,,,
18458,20454717,,,,
26323,20454963,,,,
42257,20455752,,,,
16553,20455816,,,,
43169,20455895,,,,
21959,20455945,,,,
11687,20455965,,,,
24795,20455990,,,,
30029,20457529,,,,
36868,20457576,,,,
17317,20457662,,,,
8363,20457738,,,,
26224,20457870,,,,
9618,20457924,,,,
20501,20458056,,,,
20714,20458344,,,,
14625,20458351,,,,
30953,20458355,,,,
11455,20458408,,,,
11303,20459002,,,,
31743,20459960,,,,
41025,20460157,,,,
23515,20460366,,,,
32116,20460727,,,,
38453,20461288,,,,
19239,20461308,,,,
8683,20461525,,,,
18961,20461748,,,,
32226,20462759,,,,
43269,20463762,,,,
18565,20465371,,,,
8847,20466090,,,,
29005,20466314,,,,
19053,20466953,,,,
35277,20467007,,,,
14203,20467217,,,,
41772,20467720,,,,
23014,20467734,,,,
30545,20468090,,,,
14119,20468266,,,,
29155,20468421,,,,
35925,20469057,,,,
11238,20469394,,,,
28695,20469528,,,,
7609,20469547,,,,
19513,20470951,,,,
38595,20470979,,,,
38769,20471083,,,,
29729,20471269,,,,
36672,20471752,,,,
10717,20471757,,,,
12923,20471874,,,,
34516,20472036,,,,
34490,20472141,,,,
8436,20472745,,,,
18835,20473543,,,,
35130,20473560,,,,
11627,20473641,,,,
37891,20474467,,,,
28569,20474608,,,,
38979,20474928,,,,
18760,20474957,,,,
12530,20476303,,,,
40109,20476495,,,,
35631,20477081,,,,
24654,20477878,,,,
32831,20478646,,,,
15837,20478692,,,,
12791,20479059,,,,
33304,20479126,,,,
41591,20479650,,,,
16268,20479753,,,,
25227,20479957,,,,
20578,20481020,,,,
17625,20481286,,,,
7159,20481359,,,,
10599,20482118,,,,
30221,20482369,,,,
19024,20482740,,,,
35246,20482804,,,,
25508,20482946,,,,
42510,20483636,,,,
19194,20483843,,,,
34189,20484669,,,,
41166,20484731,,,,
40364,20484801,,,,
17379,20484871,,,,
41981,20484882,,,,
14419,20485043,,,,
19156,20485619,,,,
35105,20485685,,,,
30923,20485749,,,,
14441,20485844,,,,
29240,20486059,,,,
9289,20486193,,,,
18110,20486882,,,,
24144,20487329,,,,
19807,20487631,,,,
42481,20487634,,,,
14082,20487729,,,,
16769,20487818,,,,
42813,20488031,,,,
13883,20488587,,,,
32926,20489035,,,,
17671,20489595,,,,
11376,20489720,,,,
20522,20490129,,,,
13136,20490487,,,,
7661,20490737,,,,
18734,20490944,,,,
41084,20491314,,,,
9507,20492471,,,,
9682,20492618,,,,
12835,20492772,,,,
15598,20493604,,,,
30846,20493865,,,,
31328,20493955,,,,
11681,20494300,,,,
21713,20494970,,,,
10145,20495370,,,,
27116,20495493,,,,
15172,20495611,,,,
41016,20495779,,,,
24764,20496060,,,,
14376,20496079,,,,
33228,20496990,,,,
16566,20497119,,,,
22324,20497915,,,,
7520,20497919,,,,
42138,20499040,,,,
33882,20499120,,,,
42156,20499249,,,,
17039,20499317,,,,
39208,20499934,,,,
23011,20500216,,,,
25843,20500286,,,,
11289,20500426,,,,
16647,20500507,,,,
32275,20500733,,,,
41698,20501357,,,,
35234,20501682,,,,
32518,20502250,,,,
31435,20502523,,,,
12677,20503310,,,,
7427,20503536,,,,
22495,20503879,,,,
22544,20504039,,,,
10389,20504395,,,,
10964,20504652,,,,
36880,20504769,,,,
16606,20504824,,,,
41506,20506125,,,,
38554,20506148,,,,
13963,20506191,,,,
35450,20506241,,,,
10034,20506611,,,,
36037,20506883,,,,
11360,20507243,,,,
16000,20507248,,,,
7291,20507575,,,,
13767,20508145,,,,
42425,20508435,,,,
9817,20508642,,,,
35002,20508668,,,,
40215,20509115,,,,
42194,20509278,,,,
11120,20509471,,,,
33330,20509527,,,,
24588,20510496,,,,
31145,20510509,,,,
18970,20510652,,,,
10821,20511313,,,,
32821,20511413,,,,
9714,20511447,,,,
30541,20512017,,,,
40455,20512034,,,,
30945,20512271,,,,
40326,20512449,,,,
22562,20512506,,,,
23134,20513013,,,,
42084,20513036,,,,
41824,20513063,,,,
10561,20513521,,,,
22587,20513629,,,,
11895,20514955,,,,
11656,20515081,,,,
33951,20515258,,,,
34029,20516232,,,,
7300,20516268,,,,
20116,20516949,,,,
15634,20517495,,,,
43479,20517872,,,,
19552,20518803,,,,
13205,20518830,,,,
20127,20519063,,,,
22925,20519433,,,,
27272,20519470,,,,
18739,20519493,,,,
7472,20519640,,,,
29118,20519666,,,,
16846,20520161,,,,
36069,20520702,,,,
19958,20521183,,,,
8043,20521574,,,,
21036,20521892,,,,
38228,20521913,,,,
14724,20522270,,,,
9792,20523009,,,,
11171,20523068,,,,
7150,20523502,,,,
7515,20523715,,,,
19465,20523747,,,,
7534,20525153,,,,
17363,20525236,,,,
22828,20525241,,,,
20873,20526030,,,,
32992,20526238,,,,
39054,20526663,,,,
39204,20527099,,,,
36919,20527243,,,,
19641,20527334,,,,
38781,20527351,,,,
12873,20527465,,,,
20002,20527622,,,,
34824,20527824,,,,
41341,20528276,,,,
22947,20528559,,,,
11262,20528715,,,,
33649,20529353,,,,
8339,20529440,,,,
25278,20529510,,,,
15676,20530198,,,,
30198,20530587,,,,
36580,20530607,,,,
40850,20530633,,,,
21289,20530999,,,,
21858,20531564,,,,
42490,20531816,,,,
23102,20531905,,,,
33502,20531912,,,,
43308,20532339,,,,
17206,20533772,,,,
19604,20534229,,,,
43405,20534336,,,,
14992,20534417,,,,
17762,20534660,,,,
41474,20534867,,,,
40930,20535087,,,,
24601,20535209,,,,
17033,20535419,,,,
38241,20536140,,,,
24004,20536705,,,,
39106,20537050,,,,
8603,20537551,,,,
39582,20537856,,,,
7237,20537952,,,,
34879,20538531,,,,
35928,20538830,,,,
18913,20538873,,,,
17064,20539003,,,,
11053,20539151,,,,
16089,20539402,,,,
41893,20539631,,,,
28049,20540110,,,,
41178,20540375,,,,
23338,20540484,,,,
38221,20541276,,,,
9704,20541522,,,,
9700,20541981,,,,
14919,20542132,,,,
24176,20542214,,,,
25321,20542383,,,,
34175,20542917,,,,
29260,20543584,,,,
33116,20543810,,,,
25818,20543931,,,,
20466,20543946,,,,
30486,20544491,,,,
13902,20544516,,,,
23292,20544857,,,,
42513,20545243,,,,
35341,20545409,,,,
32332,20545478,,,,
15284,20545586,,,,
32445,20545825,,,,
26352,20546215,,,,
17775,20546335,,,,
20728,20546599,,,,
23976,20547274,,,,
32843,20548718,,,,
11425,20548955,,,,
19213,20549072,,,,
42735,20549141,,,,
23342,20549212,,,,
13638,20549252,,,,
33371,20549517,,,,
42977,20549760,,,,
37518,20550008,,,,
39324,20550547,,,,
33645,20550998,,,,
18382,20551016,,,,
15771,20551137,,,,
8316,20551601,,,,
28283,20551618,,,,
8005,20551805,,,,
12383,20551884,,,,
11862,20551996,,,,
34870,20552828,,,,
33685,20552882,,,,
36338,20553140,,,,
22156,20553239,,,,
31667,20553285,,,,
29369,20553762,,,,
21853,20553784,,,,
31342,20554511,,,,
21442,20554611,,,,
34348,20554730,,,,
29933,20554970,,,,
26449,20555143,,,,
9033,20555146,,,,
41391,20556826,,,,
19595,20557047,,,,
33290,20557181,,,,
9225,20557442,,,,
33087,20558061,,,,
40208,20558474,,,,
33405,20558644,,,,
23408,20558774,,,,
40969,20559002,,,,
20546,20559113,,,,
8458,20559125,,,,
20614,20559161,,,,
11842,20559226,,,,
34200,20559351,,,,
19204,20559898,,,,
19257,20560158,,,,
40137,20560527,,,,
10591,20560578,,,,
24804,20561389,,,,
43014,20561750,,,,
42260,20561863,,,,
18260,20562330,,,,
30715,20562578,,,,
17229,20563143,,,,
40071,20563363,,,,
34701,20564608,,,,
27348,20565182,,,,
13461,20565418,,,,
26986,20565502,,,,
27990,20565825,,,,
34140,20565987,,,,
7066,20566651,,,,
19100,20567197,,,,
8578,20567314,,,,
41116,20567344,,,,
38337,20568065,,,,
11970,20568139,,,,
17442,20568416,,,,
17463,20568486,,,,
35348,20568775,,,,
38930,20568786,,,,
15946,20568997,,,,
14668,20569044,,,,
8251,20569045,,,,
19861,20569273,,,,
21837,20569524,,,,
13908,20569724,,,,
16431,20569906,,,,
28319,20570125,,,,
27465,20570351,,,,
42179,20571426,,,,
18844,20571501,,,,
43087,20572057,,,,
40971,20573592,,,,
23109,20573819,,,,
42348,20574710,,,,
21749,20575668,,,,
35211,20576044,,,,
28825,20576440,,,,
10700,20576441,,,,
23198,20576747,,,,
15046,20577340,,,,
14539,20577462,,,,
29530,20578242,,,,
19742,20578367,,,,
7844,20578380,,,,
19921,20578593,,,,
20290,20578683,,,,
35035,20579460,,,,
21042,20579781,,,,
13359,20579902,,,,
24564,20580495,,,,
14508,20580709,,,,
34727,20580840,,,,
12554,20581333,,,,
29691,20581471,,,,
42433,20581523,,,,
22286,20581851,,,,
25975,20582122,,,,
39960,20582425,,,,
34647,20582830,,,,
41369,20582863,,,,
35606,20582872,,,,
28706,20583256,,,,
34427,20583460,,,,
41218,20583777,,,,
14193,20583834,,,,
35688,20584264,,,,
30561,20584308,,,,
35124,20584487,,,,
36629,20584629,,,,
31707,20584877,,,,
10060,20585323,,,,
42459,20585710,,,,
27021,20586613,,,,
21787,20586747,,,,
41206,20587347,,,,
33936,20588034,,,,
42483,20588076,,,,
20045,20588285,,,,
27927,20588305,,,,
39496,20588881,,,,
20270,20589231,,,,
15996,20589493,,,,
25431,20589528,,,,
15899,20589939,,,,
16731,20590288,,,,
19470,20590356,,,,
37804,20591117,,,,
23461,20591316,,,,
34342,20591554,,,,
31122,20591693,,,,
28768,20592335,,,,
30713,20592726,,,,
15931,20592830,,,,
40412,20592904,,,,
40756,20593444,,,,
17057,20593924,,,,
36771,20594243,,,,
8942,20594294,,,,
34878,20594468,,,,
34802,20594661,,,,
9265,20594844,,,,
27878,20595676,,,,
15178,20596228,,,,
16468,20596253,,,,
27730,20596525,,,,
37059,20596716,,,,
16434,20597069,,,,
16198,20597839,,,,
28719,20598231,,,,
17123,20598256,,,,
34299,20598814,,,,
40151,20598815,,,,
9023,20598885,,,,
43090,20599000,,,,
41751,20599394,,,,
21681,20600233,,,,
25775,20600300,,,,
12658,20600370,,,,
8377,20600769,,,,
10698,20600794,,,,
31513,20600968,,,,
13149,20601095,,,,
22803,20601130,,,,
14231,20601337,,,,
27448,20601396,,,,
31776,20601734,,,,
24294,20602249,,,,
21349,20602671,,,,
21009,20602808,,,,
42656,20602893,,,,
24148,20603155,,,,
20200,20603351,,,,
29835,20603390,,,,
20961,20603432,,,,
33273,20603473,,,,
40516,20604438,,,,
37112,20604838,,,,
27651,20604885,,,,
15291,20605365,,,,
31673,20605449,,,,
31631,20605494,,,,
14473,20606056,,,,
43008,20606122,,,,
20627,20606450,,,,
20153,20606587,,,,
24224,20606670,,,,
39353,20606895,,,,
42023,20607027,,,,
9624,20607336,,,,
19626,20607603,,,,
21490,20607776,,,,
17660,20607820,,,,
13374,20608025,,,,
7778,20608059,,,,
41357,20608110,,,,
35417,20608242,,,,
41694,20608301,,,,
27367,20608371,,,,
28446,20608736,,,,
35412,20608761,,,,
18492,20608765,,,,
24229,20609611,,,,
27073,20609800,,,,
16786,20610203,,,,
35678,20610449,,,,
42468,20610985,,,,
11980,20611246,,,,
33701,20611264,,,,
28844,20611866,,,,
13010,20611994,,,,
28661,20612110,,,,
16832,20612167,,,,
16364,20612609,,,,
35784,20613096,,,,
19543,20613369,,,,
35833,20613942,,,,
15560,20613987,,,,
10910,20614030,,,,
31677,20614121,,,,
41490,20614245,,,,
41826,20614982,,,,
12017,20614998,,,,
14659,20615797,,,,
35964,20616089,,,,
42351,20616195,,,,
17787,20617274,,,,
29948,20617285,,,,
30959,20617475,,,,
35734,20617599,,,,
12132,20617621,,,,
39984,20617660,,,,
34980,20617803,,,,
16518,20619082,,,,
42462,20619219,,,,
28899,20619230,,,,
12580,20619264,,,,
15324,20619450,,,,
6961,20619711,,,,
17844,20619811,,,,
11695,20619921,,,,
39392,20620004,,,,
22812,20620180,,,,
22921,20620310,,,,
33933,20621016,,,,
24811,20621616,,,,
35436,20621926,,,,
33035,20622365,,,,
8233,20622380,,,,
41652,20623132,,,,
22952,20623237,,,,
7418,20623960,,,,
40820,20624289,,,,
35231,20624639,,,,
24675,20624697,,,,
35820,20624981,,,,
27622,20625062,,,,
13792,20625844,,,,
7251,20626090,,,,
34245,20626149,,,,
13890,20626472,,,,
11987,20626544,,,,
40795,20626625,,,,
36562,20627015,,,,
35485,20627079,,,,
15643,20627610,,,,
10174,20627747,,,,
20989,20628102,,,,
36236,20628448,,,,
15990,20628846,,,,
12328,20629007,,,,
37637,20629683,,,,
10219,20629775,,,,
27584,20630099,,,,
34326,20630540,,,,
28542,20630819,,,,
13161,20631631,,,,
42849,20631653,,,,
31781,20632292,,,,
31618,20632329,,,,
15831,20632820,,,,
17202,20632979,,,,
42443,20633207,,,,
40170,20633342,,,,
36002,20633421,,,,
19985,20633720,,,,
23496,20634228,,,,
12574,20634990,,,,
36166,20635184,,,,
23914,20635526,,,,
34888,20636162,,,,
37766,20636204,,,,
16460,20636444,,,,
32218,20636761,,,,
17081,20637505,,,,
12281,20637559,,,,
39522,20637779,,,,
15489,20637867,,,,
39134,20637894,,,,
8291,20638252,,,,
17486,20638366,,,,
35004,20638514,,,,
18942,20638541,,,,
26555,20638707,,,,
29072,20639215,,,,
17454,20639229,,,,
18013,20640077,,,,
36780,20641348,,,,
11026,20641448,,,,
31574,20641616,,,,
42198,20641680,,,,
18696,20641824,,,,
7080,20642097,,,,
21222,20642375,,,,
12058,20643204,,,,
18171,20643352,,,,
10739,20643451,,,,
22997,20643627,,,,
22231,20643628,,,,
32512,20644213,,,,
41753,20644375,,,,
24157,20644928,,,,
11601,20645195,,,,
27100,20645701,,,,
22257,20645896,,,,
16562,20646499,,,,
14087,20646632,,,,
19570,20646879,,,,
42835,20646923,,,,
26870,20646989,,,,
16484,20647480,,,,
20719,20648089,,,,
40649,20649057,,,,
25685,20649151,,,,
19622,20649435,,,,
17093,20649802,,,,
20394,20650007,,,,
15071,20650015,,,,
32329,20650026,,,,
27191,20650128,,,,
30913,20650275,,,,
25076,20650751,,,,
30707,20650935,,,,
31551,20651577,,,,
26876,20651673,,,,
31369,20651846,,,,
13772,20652317,,,,
35859,20652345,,,,
13542,20652397,,,,
15538,20652478,,,,
25827,20653001,,,,
10942,20653212,,,,
25026,20653241,,,,
28535,20654062,,,,
12935,20654086,,,,
15260,20654215,,,,
24577,20654638,,,,
9677,20654647,,,,
40424,20654866,,,,
17235,20655035,,,,
43128,20655068,,,,
11273,20655154,,,,
40122,20655324,,,,
28486,20655358,,,,
42027,20655518,,,,
42275,20655885,,,,
32343,20655922,,,,
22511,20656197,,,,
43472,20656233,,,,
32862,20656237,,,,
12586,20656251,,,,
19501,20656330,,,,
40956,20656507,,,,
31609,20657251,,,,
8047,20658025,,,,
24391,20658555,,,,
41668,20658610,,,,
23650,20659422,,,,
8123,20659957,,,,
31636,20661434,,,,
39508,20661714,,,,
12169,20662027,,,,
40998,20662475,,,,
41039,20662801,,,,
39099,20662850,,,,
18879,20663494,,,,
20741,20663577,,,,
29639,20663580,,,,
19148,20663655,,,,
8266,20663775,,,,
11062,20664593,,,,
25492,20664652,,,,
8038,20664853,,,,
40416,20664888,,,,
13733,20664951,,,,
40344,20665376,,,,
14549,20665658,,,,
42367,20665667,,,,
25955,20665893,,,,
37631,20665938,,,,
17882,20666436,,,,
16725,20667072,,,,
16010,20667189,,,,
10306,20667200,,,,
9433,20667258,,,,
10212,20667268,,,,
16048,20667561,,,,
18140,20668120,,,,
36908,20668304,,,,
19507,20668492,,,,
11545,20668550,,,,
35956,20668666,,,,
7392,20669348,,,,
34756,20669628,,,,
36088,20669888,,,,
20099,20669902,,,,
33210,20670438,,,,
32936,20670570,,,,
39151,20671206,,,,
19070,20671603,,,,
9903,20672180,,,,
21699,20672459,,,,
24122,20672728,,,,
26068,20672785,,,,
13643,20673251,,,,
14153,20673408,,,,
23044,20673810,,,,
39144,20675020,,,,
15199,20675320,,,,
21589,20675713,,,,
29265,20676139,,,,
12470,20676291,,,,
38507,20676854,,,,
29528,20676948,,,,
18675,20677067,,,,
25890,20677295,,,,
27832,20677727,,,,
41273,20677971,,,,
36552,20678000,,,,
21184,20678017,,,,
11349,20678418,,,,
35081,20678762,,,,
41186,20679291,,,,
15083,20679368,,,,
14257,20679481,,,,
39758,20679982,,,,
42144,20680434,,,,
22250,20680713,,,,
23934,20680875,,,,
15092,20681149,,,,
42111,20681439,,,,
8468,20681588,,,,
10067,20681640,,,,
35582,20681661,,,,
39848,20681692,,,,
20674,20681859,,,,
20007,20682774,,,,
19949,20682800,,,,
19761,20683533,,,,
14208,20684016,,,,
19906,20684721,,,,
34557,20685607,,,,
28962,20685608,,,,
35942,20685670,,,,
10495,20686014,,,,
39423,20686157,,,,
11150,20687084,,,,
41315,20687171,,,,
20942,20687246,,,,
34463,20687602,,,,
17266,20687776,,,,
15304,20687779,,,,
16169,20688104,,,,
13116,20688527,,,,
22764,20688576,,,,
42717,20688839,,,,
41072,20688926,,,,
26060,20689285,,,,
22074,20689538,,,,
31589,20689579,,,,
37863,20690257,,,,
12106,20690298,,,,
35810,20690317,,,,
43208,20690553,,,,
29475,20690574,,,,
10631,20690620,,,,
27297,20690773,,,,
21141,20690828,,,,
13705,20690861,,,,
13350,20690979,,,,
14251,20691628,,,,
41899,20691687,,,,
10855,20691801,,,,
10017,20692079,,,,
35996,20692137,,,,
35455,20692243,,,,
20834,20692622,,,,
36109,20692699,,,,
40280,20692751,,,,
35274,20692942,,,,
25882,20692978,,,,
29590,20693009,,,,
9651,20693144,,,,
23490,20693204,,,,
21401,20693527,,,,
38946,20693746,,,,
19486,20693840,,,,
32018,20694251,,,,
38374,20694692,,,,
15607,20695276,,,,
27151,20695446,,,,
38804,20696461,,,,
7384,20696726,,,,
28998,20696848,,,,
36149,20696933,,,,
25979,20697639,,,,
41810,20698073,,,,
37739,20698102,,,,
36620,20698352,,,,
15523,20698887,,,,
17647,20699729,,,,
13041,20699884,,,,
27544,20699931,,,,
10861,20699952,,,,
9067,20700663,,,,
23925,20700673,,,,
9304,20701130,,,,
26707,20701204,,,,
39364,20701464,,,,
22124,20702731,,,,
17593,20702850,,,,
40898,20703746,,,,
8444,20704020,,,,
13495,20704081,,,,
14552,20704300,,,,
8939,20704459,,,,
26215,20704677,,,,
35468,20704722,,,,
13959,20704849,,,,
35458,20705315,,,,
36170,20705464,,,,
24185,20705635,,,,
17946,20705645,,,,
27635,20706221,,,,
29227,20706366,,,,
14347,20706434,,,,
35947,20706521,,,,
13268,20707036,,,,
33640,20707127,,,,
30858,20707230,,,,
31216,20708000,,,,
16029,20708303,,,,
20181,20708626,,,,
36179,20710097,,,,
20191,20710134,,,,
33002,20710142,,,,
28026,20710294,,,,
37590,20710335,,,,
37831,20710346,,,,
34086,20710567,,,,
16755,20710959,,,,
42518,20711014,,,,
22319,20712520,,,,
41655,20712522,,,,
40350,20712877,,,,
15027,20713212,,,,
21136,20713229,,,,
36151,20713541,,,,
32404,20713547,,,,
27768,20714606,,,,
35494,20715626,,,,
18627,20716122,,,,
42856,20716184,,,,
28277,20716616,,,,
28472,20716890,,,,
8145,20716920,,,,
39460,20717402,,,,
23645,20717486,,,,
18121,20717529,,,,
38466,20717594,,,,
19669,20717794,,,,
10979,20718118,,,,
16877,20718493,,,,
30702,20718722,,,,
19427,20719029,,,,
14815,20719086,,,,
30691,20719476,,,,
17115,20719788,,,,
18738,20720075,,,,
16637,20720351,,,,
15799,20720370,,,,
13678,20720483,,,,
18037,20720532,,,,
36956,20720665,,,,
32746,20720742,,,,
30339,20720857,,,,
36533,20720915,,,,
32256,20720993,,,,
28851,20721850,,,,
15320,20722478,,,,
14716,20722502,,,,
11727,20722597,,,,
12901,20722611,,,,
26568,20722676,,,,
29375,20723487,,,,
11301,20723759,,,,
18069,20724268,,,,
6928,20724327,,,,
37083,20724441,,,,
19671,20724714,,,,
14574,20725070,,,,
21842,20725228,,,,
23631,20725709,,,,
12777,20725912,,,,
23434,20726486,,,,
38840,20727008,,,,
14246,20727540,,,,
37140,20727553,,,,
16999,20728449,,,,
14469,20729455,,,,
8484,20729839,,,,
41782,20729852,,,,
18326,20730704,,,,
12452,20731192,,,,
36529,20731382,,,,
15013,20731857,,,,
9090,20732103,,,,
19026,20732185,,,,
33756,20732290,,,,
22417,20733796,,,,
43469,20733843,,,,
7741,20733888,,,,
9085,20733937,,,,
11941,20734501,,,,
29982,20734659,,,,
15074,20734947,,,,
19035,20735361,,,,
30588,20735647,,,,
33922,20736037,,,,
27826,20736387,,,,
27848,20736605,,,,
19850,20736631,,,,
6990,20737454,,,,
29389,20737952,,,,
41008,20738341,,,,
8074,20738597,,,,
42786,20738815,,,,
42858,20738997,,,,
42506,20739412,,,,
30509,20739494,,,,
13097,20739578,,,,
22129,20739590,,,,
28587,20739697,,,,
35886,20739838,,,,
13701,20740361,,,,
39040,20740563,,,,
17950,20741482,,,,
31072,20742058,,,,
18577,20742260,,,,
35038,20742264,,,,
8551,20742338,,,,
36024,20742454,,,,
26258,20742474,,,,
34770,20743471,,,,
41666,20743674,,,,
16711,20744032,,,,
39532,20744104,,,,
17470,20744143,,,,
17019,20744146,,,,
13621,20744288,,,,
10927,20744352,,,,
27679,20744578,,,,
7400,20744728,,,,
11244,20744777,,,,
24541,20745599,,,,
31265,20745604,,,,
32797,20746437,,,,
15022,20746810,,,,
24086,20746987,,,,
8134,20746993,,,,
35420,20747088,,,,
39910,20747146,,,,
37440,20747278,,,,
23376,20747477,,,,
18500,20747903,,,,
36924,20747962,,,,
34094,20748340,,,,
31276,20748973,,,,
33047,20749791,,,,
9800,20749917,,,,
29110,20750228,,,,
18710,20750260,,,,
11819,20751398,,,,
15655,20751709,,,,
39409,20752193,,,,
19615,20752431,,,,
42625,20752738,,,,
16858,20753217,,,,
39525,20753464,,,,
28227,20753577,,,,
20413,20753878,,,,
32356,20754106,,,,
26246,20754347,,,,
21414,20754374,,,,
42311,20754492,,,,
24703,20754686,,,,
8036,20755098,,,,
34438,20755223,,,,
9554,20755488,,,,
19361,20755626,,,,
15096,20755732,,,,
10032,20755862,,,,
29992,20756006,,,,
42216,20756615,,,,
31578,20756667,,,,
13664,20757297,,,,
7798,20757318,,,,
21231,20757771,,,,
14999,20757827,,,,
12988,20758151,,,,
40062,20758438,,,,
26820,20758860,,,,
21932,20759006,,,,
18184,20759312,,,,
11710,20759814,,,,
9724,20759841,,,,
39700,20759873,,,,
15387,20759981,,,,
34739,20760551,,,,
10761,20761083,,,,
39516,20761151,,,,
10893,20761191,,,,
42183,20761552,,,,
31429,20761616,,,,
28597,20761660,,,,
22048,20761685,,,,
31410,20761809,,,,
37509,20762138,,,,
42267,20762243,,,,
40316,20762385,,,,
38972,20762552,,,,
34096,20762993,,,,
17479,20763275,,,,
9998,20763486,,,,
10453,20764255,,,,
37672,20764300,,,,
8909,20764489,,,,
30458,20764548,,,,
17932,20765270,,,,
21952,20765654,,,,
17129,20766903,,,,
26547,20767249,,,,
42336,20767480,,,,
22679,20767650,,,,
14862,20767795,,,,
15976,20768143,,,,
26477,20768161,,,,
14849,20768252,,,,
24260,20768416,,,,
22152,20768485,,,,
35097,20768518,,,,
9055,20768611,,,,
13390,20769421,,,,
34807,20769454,,,,
15530,20769700,,,,
28797,20770281,,,,
22367,20770679,,,,
20770,20770748,,,,
21013,20770769,,,,
19945,20770886,,,,
32963,20770984,,,,
24201,20772289,,,,
30196,20772623,,,,
33957,20772976,,,,
19468,20773176,,,,
28427,20773199,,,,
11723,20773241,,,,
13584,20773743,,,,
42288,20774174,,,,
7501,20774335,,,,
14592,20774551,,,,
34538,20774669,,,,
38955,20774735,,,,
23369,20775629,,,,
15052,20775693,,,,
17711,20775829,,,,
34331,20776185,,,,
42769,20776503,,,,
11385,20776632,,,,
11353,20776934,,,,
7203,20776937,,,,
14873,20777214,,,,
20867,20777530,,,,
33207,20777679,,,,
35305,20777704,,,,
17577,20777813,,,,
34550,20778295,,,,
18263,20778454,,,,
17071,20778930,,,,
18951,20779130,,,,
15156,20779134,,,,
18404,20780183,,,,
32627,20780406,,,,
17111,20780647,,,,
27153,20780695,,,,
35070,20780781,,,,
34834,20780966,,,,
22218,20781169,,,,
20804,20781691,,,,
11362,20781761,,,,
20536,20781956,,,,
12041,20782060,,,,
34471,20782162,,,,
37267,20782249,,,,
30662,20782308,,,,
36756,20782369,,,,
12667,20782405,,,,
42578,20782501,,,,
7026,20782603,,,,
28765,20782789,,,,
42133,20783051,,,,
20888,20783690,,,,
35009,20783896,,,,
17857,20783988,,,,
26075,20783989,,,,
35808,20784373,,,,
30533,20784729,,,,
41547,20784953,,,,
27269,20785115,,,,
31332,20785275,,,,
30264,20785831,,,,
13312,20785867,,,,
21673,20786384,,,,
17259,20786694,,,,
39765,20786982,,,,
35086,20787113,,,,
9850,20788129,,,,
13719,20789099,,,,
34662,20789106,,,,
23555,20789405,,,,
22987,20789583,,,,
33346,20789906,,,,
12048,20790295,,,,
24517,20791087,,,,
6950,20791552,,,,
31530,20791821,,,,
36892,20792052,,,,
10001,20792082,,,,
10603,20792121,,,,
12025,20792480,,,,
16383,20793616,,,,
22488,20793645,,,,
